"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","date","RowId","y"
"36","admin.","married","high.school","unknown","yes","no","cellular","may","mon","284","2","999","1","failure","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35453","no"
"57","blue-collar","divorced","basic.9y","no","yes","no","telephone","may","mon","73","6","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35454","no"
"40","admin.","single","high.school","no","no","no","cellular","may","mon","18","5","999","1","failure","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35455","no"
"57","admin.","single","high.school","no","yes","no","telephone","may","mon","26","5","12","1","success","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35456","no"
"36","admin.","single","unknown","no","yes","no","cellular","may","mon","222","6","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35457","no"
"57","services","married","high.school","no","yes","no","cellular","may","mon","126","2","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35458","no"
"21","student","single","high.school","no","no","no","cellular","may","mon","97","2","999","1","failure","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35459","no"
"44","services","married","high.school","no","yes","no","cellular","may","mon","144","3","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35460","no"
"45","blue-collar","single","high.school","unknown","yes","no","cellular","may","mon","98","2","999","1","failure","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35461","no"
"35","housemaid","married","university.degree","no","yes","no","cellular","may","mon","59","2","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35462","no"
"27","services","single","university.degree","no","yes","no","cellular","may","mon","19","5","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35463","no"
"54","retired","divorced","professional.course","no","yes","no","cellular","may","mon","44","8","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35464","no"
"27","services","single","university.degree","no","yes","yes","cellular","may","mon","22","6","999","1","failure","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35465","no"
"25","technician","single","professional.course","no","yes","no","cellular","may","mon","44","4","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35466","no"
"50","housemaid","married","basic.9y","no","yes","no","cellular","may","mon","16","6","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35467","no"
"46","admin.","divorced","basic.6y","no","no","no","cellular","may","mon","7","7","999","1","failure","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35468","no"
"25","student","single","high.school","no","yes","no","telephone","may","mon","21","7","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35469","no"
"38","technician","single","professional.course","no","yes","yes","cellular","may","mon","15","9","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35470","no"
"38","admin.","single","university.degree","no","yes","yes","cellular","may","mon","30","7","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35471","no"
"41","admin.","divorced","high.school","no","no","no","cellular","may","mon","13","8","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35472","no"
"32","admin.","single","university.degree","no","yes","no","cellular","may","mon","8","7","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35473","no"
"52","blue-collar","married","basic.9y","unknown","yes","no","cellular","may","mon","201","2","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35474","no"
"33","management","married","university.degree","no","yes","no","cellular","may","mon","259","2","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35475","no"
"30","student","single","university.degree","no","yes","no","cellular","may","mon","90","1","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35476","no"
"52","admin.","divorced","basic.9y","no","yes","no","telephone","may","mon","51","1","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35477","no"
"36","admin.","married","high.school","unknown","yes","yes","cellular","may","mon","264","1","10","1","success","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35478","no"
"53","technician","divorced","unknown","no","yes","no","cellular","may","mon","35","6","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35479","no"
"27","admin.","divorced","high.school","no","yes","no","cellular","may","mon","10","4","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35480","no"
"57","services","married","high.school","no","no","no","cellular","may","mon","380","1","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35481","no"
"42","technician","single","university.degree","no","yes","no","cellular","may","mon","33","2","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35482","no"
"44","technician","married","university.degree","no","no","no","cellular","may","mon","30","5","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35483","no"
"24","student","single","high.school","no","no","no","cellular","may","mon","557","1","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35484","no"
"54","blue-collar","married","basic.4y","unknown","no","no","cellular","may","mon","108","1","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35485","no"
"31","admin.","married","university.degree","no","yes","yes","cellular","may","mon","173","1","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35486","no"
"29","services","married","high.school","no","yes","no","telephone","may","mon","87","6","999","1","failure","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35487","no"
"36","admin.","married","high.school","unknown","yes","yes","cellular","may","mon","47","4","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35488","no"
"30","admin.","married","basic.9y","no","yes","yes","cellular","may","mon","97","1","999","1","failure","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35489","no"
"32","blue-collar","married","professional.course","no","yes","no","cellular","may","mon","333","1","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35490","no"
"28","admin.","single","university.degree","no","no","no","cellular","may","mon","55","1","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35491","no"
"45","blue-collar","single","high.school","unknown","yes","no","cellular","may","mon","29","6","999","1","failure","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35492","no"
"31","admin.","married","university.degree","no","no","no","cellular","may","mon","213","1","999","1","failure","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35493","no"
"28","admin.","single","university.degree","no","no","no","cellular","may","mon","192","1","999","1","failure","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35494","no"
"47","management","married","high.school","no","no","no","cellular","may","mon","57","1","9","2","failure","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35495","no"
"34","admin.","single","university.degree","no","yes","no","cellular","may","mon","16","1","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35496","no"
"28","admin.","single","university.degree","no","yes","no","cellular","may","mon","442","1","999","1","failure","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35497","no"
"47","management","married","high.school","no","no","no","cellular","may","mon","245","1","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35498","no"
"23","blue-collar","single","high.school","no","yes","no","cellular","may","mon","115","1","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35499","no"
"46","blue-collar","married","basic.9y","no","yes","no","cellular","may","mon","410","1","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35500","no"
"23","blue-collar","single","high.school","no","yes","no","cellular","may","mon","158","1","999","1","failure","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35501","no"
"34","admin.","single","university.degree","no","no","no","cellular","may","mon","283","1","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35502","no"
"44","admin.","married","basic.6y","no","no","no","cellular","may","mon","217","1","999","1","failure","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35503","no"
"39","admin.","single","professional.course","no","yes","no","cellular","may","mon","97","1","999","1","failure","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35504","no"
"48","blue-collar","married","basic.4y","no","no","no","cellular","may","mon","420","7","999","1","failure","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35505","no"
"44","admin.","married","basic.6y","no","unknown","unknown","cellular","may","mon","608","1","999","1","failure","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35506","no"
"28","blue-collar","single","basic.9y","no","unknown","unknown","cellular","may","mon","166","1","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35507","no"
"38","technician","single","professional.course","no","no","no","telephone","may","mon","325","1","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35508","no"
"37","technician","married","high.school","no","no","no","cellular","may","mon","161","1","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35509","no"
"41","admin.","single","university.degree","no","yes","no","cellular","may","mon","166","2","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35510","no"
"41","management","married","high.school","no","no","no","cellular","may","mon","97","1","999","2","failure","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35511","no"
"30","blue-collar","single","basic.9y","no","no","no","cellular","may","mon","74","1","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35512","no"
"45","services","divorced","high.school","no","no","no","cellular","may","mon","15","9","999","1","failure","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35513","no"
"41","management","married","high.school","no","no","no","cellular","may","mon","216","1","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35514","no"
"37","blue-collar","married","basic.4y","unknown","yes","no","cellular","may","mon","170","1","999","2","failure","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35515","no"
"36","services","single","high.school","no","no","no","cellular","may","mon","288","1","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35516","no"
"52","admin.","married","high.school","no","yes","no","cellular","may","mon","17","1","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35517","no"
"24","admin.","single","university.degree","unknown","no","no","cellular","may","mon","220","1","999","1","failure","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35518","no"
"44","entrepreneur","divorced","university.degree","no","yes","no","telephone","may","mon","28","1","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35519","no"
"30","admin.","married","high.school","no","yes","no","cellular","may","mon","169","1","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35520","no"
"52","blue-collar","married","basic.9y","unknown","yes","no","cellular","may","mon","185","1","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35521","no"
"35","admin.","divorced","high.school","no","yes","no","cellular","may","mon","88","1","999","1","failure","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35522","no"
"44","services","divorced","high.school","no","no","no","cellular","may","mon","903","4","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35523","no"
"52","blue-collar","married","basic.9y","unknown","no","no","cellular","may","mon","248","1","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35524","no"
"38","technician","single","university.degree","no","yes","no","cellular","may","mon","12","13","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35525","no"
"25","student","single","high.school","no","yes","no","telephone","may","mon","52","9","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35526","no"
"24","blue-collar","single","basic.9y","no","yes","no","cellular","may","mon","155","1","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35527","no"
"33","unemployed","married","basic.4y","no","no","no","cellular","may","mon","205","1","999","0","nonexistent","-1.8","92.893","-46.2","1.244","5099.1","2017-05-10T10:00:00","35528","no"
