"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","date","RowId","y"
"34","services","married","high.school","no","no","no","cellular","may","wed","215","2","999","2","failure","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31482","no"
"35","technician","married","professional.course","no","no","yes","cellular","may","wed","273","4","999","0","nonexistent","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31483","no"
"33","blue-collar","married","basic.9y","unknown","no","no","cellular","may","wed","804","2","9","1","success","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31484","no"
"48","entrepreneur","single","professional.course","no","yes","no","cellular","may","wed","606","3","999","0","nonexistent","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31485","no"
"29","admin.","single","university.degree","no","no","no","cellular","may","wed","142","3","999","0","nonexistent","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31486","no"
"44","admin.","married","basic.9y","unknown","no","no","cellular","may","wed","217","3","999","1","failure","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31487","no"
"35","admin.","single","university.degree","no","no","no","cellular","may","wed","261","2","999","0","nonexistent","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31488","no"
"32","services","married","high.school","no","yes","no","telephone","may","wed","309","3","999","1","failure","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31489","no"
"37","admin.","married","university.degree","no","no","no","cellular","may","wed","232","2","999","1","failure","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31490","no"
"48","blue-collar","married","basic.6y","unknown","no","yes","cellular","may","wed","152","4","999","1","failure","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31491","no"
"50","admin.","divorced","university.degree","no","yes","no","cellular","may","wed","335","3","999","0","nonexistent","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31492","no"
"52","blue-collar","married","basic.4y","no","no","no","cellular","may","wed","437","4","999","1","failure","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31493","no"
"33","admin.","married","high.school","no","no","no","telephone","may","wed","167","3","999","0","nonexistent","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31494","no"
"29","blue-collar","married","basic.4y","no","yes","no","cellular","may","wed","140","2","999","0","nonexistent","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31495","no"
"42","blue-collar","married","basic.6y","unknown","yes","no","cellular","may","wed","458","3","999","0","nonexistent","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31496","no"
"34","technician","married","professional.course","no","yes","no","cellular","may","wed","91","3","999","0","nonexistent","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31497","no"
"36","blue-collar","married","basic.9y","no","yes","no","cellular","may","wed","284","3","999","0","nonexistent","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31498","no"
"45","services","divorced","high.school","unknown","no","no","cellular","may","wed","185","3","999","0","nonexistent","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31499","no"
"28","blue-collar","single","basic.9y","unknown","no","no","cellular","may","wed","77","3","999","0","nonexistent","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31500","no"
"29","student","single","basic.9y","no","no","no","cellular","may","wed","467","2","999","0","nonexistent","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31501","no"
"41","blue-collar","married","basic.4y","no","yes","no","cellular","may","wed","187","8","999","0","nonexistent","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31502","no"
"45","entrepreneur","married","university.degree","no","yes","no","cellular","may","wed","1074","4","999","1","failure","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31503","no"
"37","blue-collar","married","basic.9y","unknown","no","no","telephone","may","wed","97","2","999","0","nonexistent","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31504","no"
"34","services","married","high.school","no","no","yes","cellular","may","wed","362","2","999","1","failure","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31505","no"
"39","technician","divorced","professional.course","no","no","yes","cellular","may","wed","445","2","999","1","failure","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31506","no"
"46","services","married","basic.9y","no","no","yes","cellular","may","wed","227","2","999","0","nonexistent","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31507","no"
"33","admin.","single","high.school","no","yes","no","cellular","may","wed","281","3","999","1","failure","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31508","no"
"52","blue-collar","married","basic.4y","no","no","no","cellular","may","wed","667","2","999","0","nonexistent","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31509","no"
"33","blue-collar","married","basic.6y","no","yes","yes","cellular","may","wed","686","2","999","0","nonexistent","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31510","no"
"34","blue-collar","married","basic.9y","no","yes","no","cellular","may","wed","157","3","999","1","failure","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31511","no"
"48","blue-collar","married","basic.6y","unknown","no","no","telephone","may","wed","22","6","999","0","nonexistent","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31512","no"
"34","services","married","high.school","no","yes","no","telephone","may","wed","276","2","999","0","nonexistent","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31513","no"
"34","blue-collar","married","unknown","no","no","no","cellular","may","wed","232","6","999","0","nonexistent","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31514","no"
"43","unemployed","married","basic.4y","no","no","no","cellular","may","wed","117","2","999","0","nonexistent","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31515","no"
"59","admin.","married","high.school","no","no","no","cellular","may","wed","232","2","999","1","failure","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31516","no"
"39","technician","single","professional.course","no","no","no","cellular","may","wed","940","3","999","0","nonexistent","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31517","no"
"42","services","married","high.school","no","yes","no","cellular","may","wed","337","2","999","0","nonexistent","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31518","no"
"34","housemaid","married","high.school","unknown","no","no","cellular","may","wed","361","5","999","1","failure","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31519","no"
"31","blue-collar","married","basic.4y","no","yes","no","cellular","may","wed","796","2","999","0","nonexistent","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31520","no"
"38","technician","single","university.degree","no","yes","yes","cellular","may","wed","606","3","999","0","nonexistent","-1.8","92.893","-46.2","1.334","5099.1","2017-05-10T10:00:00","31521","no"
"39","technician","married","professional.course","no","no","no","cellular","may","thu","31","2","999","1","failure","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31522","no"
"57","admin.","married","high.school","unknown","yes","no","cellular","may","thu","55","5","999","0","nonexistent","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31523","no"
"30","technician","single","professional.course","no","no","no","cellular","may","thu","86","2","999","0","nonexistent","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31524","no"
"38","admin.","single","university.degree","no","no","no","cellular","may","thu","219","2","999","0","nonexistent","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31525","no"
"38","management","married","unknown","no","no","no","telephone","may","thu","25","5","999","1","failure","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31526","no"
"31","blue-collar","married","basic.4y","unknown","no","no","cellular","may","thu","210","2","999","0","nonexistent","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31527","no"
"42","blue-collar","single","basic.9y","unknown","yes","no","cellular","may","thu","16","5","999","0","nonexistent","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31528","no"
"51","services","married","professional.course","unknown","no","no","cellular","may","thu","113","2","999","0","nonexistent","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31529","no"
"44","blue-collar","married","basic.9y","no","no","no","cellular","may","thu","315","2","999","0","nonexistent","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31530","no"
"28","services","married","basic.9y","unknown","yes","no","cellular","may","thu","343","3","999","0","nonexistent","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31531","no"
"34","management","married","basic.4y","no","no","no","cellular","may","thu","175","4","999","0","nonexistent","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31532","no"
"35","blue-collar","married","basic.9y","no","no","no","telephone","may","thu","82","1","999","0","nonexistent","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31533","no"
"45","admin.","divorced","basic.9y","unknown","no","no","cellular","may","thu","270","3","999","0","nonexistent","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31534","no"
"34","technician","married","university.degree","no","yes","no","cellular","may","thu","83","4","999","0","nonexistent","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31535","no"
"44","blue-collar","married","basic.6y","no","no","no","cellular","may","thu","57","4","999","0","nonexistent","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31536","no"
"34","management","married","basic.4y","no","yes","no","cellular","may","thu","124","5","999","0","nonexistent","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31537","no"
"27","admin.","single","high.school","no","yes","no","cellular","may","thu","240","1","999","0","nonexistent","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31538","yes"
"32","blue-collar","married","basic.9y","no","yes","no","cellular","may","thu","413","1","999","0","nonexistent","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31539","no"
"33","technician","married","university.degree","no","yes","no","telephone","may","thu","755","3","999","1","failure","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31540","no"
"35","admin.","single","high.school","no","yes","yes","cellular","may","thu","106","1","999","1","failure","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31541","no"
"35","admin.","single","high.school","no","yes","no","cellular","may","thu","187","1","999","0","nonexistent","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31542","no"
"31","housemaid","single","high.school","no","yes","no","cellular","may","thu","633","1","999","0","nonexistent","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31543","no"
"50","blue-collar","married","professional.course","no","yes","no","cellular","may","thu","247","1","999","1","failure","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31544","no"
"35","management","married","university.degree","no","no","no","cellular","may","thu","370","1","999","0","nonexistent","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31545","no"
"30","blue-collar","married","basic.4y","no","no","no","cellular","may","thu","205","1","999","0","nonexistent","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31546","no"
"50","blue-collar","married","professional.course","unknown","yes","no","cellular","may","thu","51","1","999","1","failure","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31547","no"
"32","admin.","single","university.degree","no","yes","yes","cellular","may","thu","195","1","999","0","nonexistent","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31548","no"
"50","blue-collar","married","professional.course","unknown","yes","no","cellular","may","thu","157","1","999","1","failure","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31549","no"
"26","blue-collar","married","basic.9y","no","yes","yes","cellular","may","thu","531","3","999","0","nonexistent","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31550","no"
"30","technician","single","professional.course","no","yes","no","cellular","may","thu","512","1","999","0","nonexistent","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31551","no"
"45","admin.","married","high.school","no","yes","no","cellular","may","thu","155","1","999","0","nonexistent","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31552","no"
"33","blue-collar","married","basic.9y","no","yes","no","cellular","may","thu","263","1","999","0","nonexistent","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31553","no"
"37","blue-collar","married","basic.4y","no","yes","no","cellular","may","thu","204","1","999","0","nonexistent","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31554","no"
"36","blue-collar","married","basic.9y","no","yes","no","cellular","may","thu","98","1","999","2","failure","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31555","no"
"36","blue-collar","married","basic.9y","no","yes","no","cellular","may","thu","82","1","999","0","nonexistent","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31556","no"
"36","blue-collar","married","basic.9y","no","yes","no","cellular","may","thu","31","1","999","1","failure","-1.8","92.893","-46.2","1.327","5099.1","2017-05-10T10:00:00","31557","no"
